contig_name,read_count,contig_length,contig_coverage,NT.species_taxid,NT.genus_taxid,NT.family_taxid,NT.order_taxid,NT.class_taxid,NT.phylum_taxid,NT.kingdom_taxid,NT.superkingdom_taxid,NT.superkingdom_name,NT.Accession,NT.Percentage Identity,NT.Alignment Length,NT.Number of mismatches,NT.E-value,NT.Bitscore,NR.species_taxid,NR.genus_taxid,NR.family_taxid,NR.order_taxid,NR.class_taxid,NR.phylum_taxid,NR.kingdom_taxid,NR.superkingdom_taxid,NR.superkingdom_name,NR.Accession,NR.Percentage Identity,NR.Alignment Length,NR.Number of mismatches,NR.E-value,NR.Bitscore
NODE_1530_length_622_cov_1.058586,18,622,1.058586,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,337779,73029,2008795,206389,28216,1224,-650,2,Bacteria,WP_153131865.1,72.941,85,23,1.3e-37,134.0
NODE_1531_length_622_cov_1.048485,10,622,1.048485,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,220622,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_096047715.1,66.851,181,60,3.42e-80,246.0
NODE_1533_length_622_cov_0.529293,14,622,0.529293,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,56698,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_041957468.1,95.276,127,6,6.8e-82,243.0
NODE_1534_length_621_cov_1.479757,8,621,1.479757,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,77133,-200,-300,-400,-500,-600,-650,2,Bacteria,EKD30758.1,95.276,127,6,8.87e-85,254.0
NODE_1535_length_621_cov_1.226721,18,621,1.226721,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_1536_length_621_cov_1.210526,10,621,1.210526,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1688776,-200,-300,171549,200643,976,-650,2,Bacteria,GAP69257.1,66.505,206,69,4.51e-95,290.0
NODE_1537_length_621_cov_1.202429,4,621,1.202429,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,77133,-200,-300,-400,-500,-600,-650,2,Bacteria,EKD31452.1,46.486,185,91,1.52e-41,147.0
NODE_1538_length_621_cov_1.139676,14,621,1.139676,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1327037,-200,10699,28883,2731619,2731618,-650,10239,Viruses,YP_009010739.1,61.607,112,41,1.01e-40,149.0
NODE_1539_length_621_cov_1.048583,20,621,1.048583,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,56698,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_041958000.1,80.513,195,36,4.69e-104,305.0
NODE_1540_length_621_cov_0.977733,10,621,0.977733,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1802256,202746,2771471,213849,29547,1224,-650,2,Bacteria,OHE04636.1,83.902,205,33,3.77e-121,362.0
NODE_1541_length_621_cov_0.963563,12,621,0.963563,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852815,-200,-300,-400,-500,976,-650,2,Bacteria,OPZ55614.1,100.0,197,0,1.9e-145,404.0
NODE_1542_length_621_cov_0.951417,14,621,0.951417,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852804,-200,-300,-400,-500,976,-650,2,Bacteria,OQB82193.1,52.601,173,81,3.14e-50,173.0
NODE_1543_length_621_cov_0.880567,16,621,0.880567,44674,57665,72294,213849,29547,1224,-650,2,Bacteria,CP003333.1,80.614,619,112,2.03e-129,472.0,1581011,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_067176208.1,91.748,206,17,3.33e-138,395.0
NODE_1544_length_621_cov_0.753036,24,621,0.753036,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,65553,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_012857598.1,86.772,189,25,1.17e-109,322.0
NODE_1545_length_621_cov_0.698381,20,621,0.698381,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2013695,-200,-300,-400,-500,976,-650,2,Bacteria,PKP07771.1,84.466,206,32,1.25e-110,328.0
NODE_1546_length_621_cov_0.508097,20,621,0.508097,1054033,28196,72294,213849,29547,1224,-650,2,Bacteria,CP053840.1,94.444,504,25,0.0,773.0,1912877,2321113,72294,213849,29547,1224,-650,2,Bacteria,WP_108558673.1,77.889,199,42,7.35e-110,318.0
NODE_1547_length_621_cov_0.504049,20,621,0.504049,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,73030,73029,2008795,206389,28216,1224,-650,2,Bacteria,WP_027457719.1,61.979,192,66,2.27e-75,239.0
NODE_1548_length_620_cov_1.245436,19,620,1.245436,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,66821,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_084613072.1,82.143,84,15,1.24e-43,143.0
NODE_1549_length_620_cov_1.139959,22,620,1.139959,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1974008,-200,-300,200644,117743,976,-650,2,Bacteria,PIQ14913.1,55.932,118,48,1.9e-33,122.0
NODE_1550_length_620_cov_1.103448,8,620,1.103448,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852804,-200,-300,-400,-500,976,-650,2,Bacteria,OQB80197.1,97.959,98,2,1.24e-87,206.0
NODE_1551_length_620_cov_1.046653,14,620,1.046653,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1860101,83766,75787,206389,28216,1224,-650,2,Bacteria,WP_186412693.1,76.064,188,45,9.76e-104,310.0
NODE_1552_length_620_cov_0.997972,32,620,0.997972,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2026760,-200,-300,-400,-500,62680,-650,2,Bacteria,RKY55912.1,38.916,203,123,6.05e-43,154.0
NODE_1553_length_620_cov_0.718053,18,620,0.718053,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2013514,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_088437397.1,70.149,134,39,1.25e-63,197.0
NODE_1554_length_620_cov_0.661258,8,620,0.661258,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1811699,513557,513556,213462,28221,1224,-650,2,Bacteria,OPX94593.1,100.0,76,0,3.21e-37,132.0
NODE_1555_length_620_cov_0.661258,8,620,0.661258,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,52226,52225,1843491,909929,909932,1239,-650,2,Bacteria,WP_118174353.1,43.689,103,57,4.68e-22,94.7
NODE_1556_length_620_cov_0.653144,12,620,0.653144,35623,2147,2146,186329,31969,544448,-650,2,Bacteria,LK028559.1,84.127,126,20,2.35e-24,122.0,1581011,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_067172760.1,96.602,206,7,1.65e-140,405.0
NODE_1557_length_620_cov_0.622718,8,620,0.622718,77133,-200,-300,-400,-500,-600,-650,2,Bacteria,KU547068.1,96.0,75,3,2.35e-24,122.0,2013696,-200,-300,-400,-500,976,-650,2,Bacteria,PKP05239.1,56.818,88,35,1.55e-25,100.0
NODE_1558_length_619_cov_1.573171,10,619,1.573171,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2100421,-200,-300,28883,2731619,2731618,-650,10239,Viruses,CAB4144406.1,42.935,184,105,1.13e-51,179.0
NODE_1559_length_619_cov_1.483740,8,619,1.483740,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852801,-200,-300,-400,-500,976,-650,2,Bacteria,OQC36301.1,98.352,182,3,1.34e-131,372.0
NODE_1560_length_619_cov_1.363821,18,619,1.363821,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1898103,-200,75787,206389,28216,1224,-650,2,Bacteria,TXT29329.1,70.504,139,36,1.77e-56,189.0
NODE_1561_length_619_cov_1.323171,20,619,1.323171,2231055,73029,2008795,206389,28216,1224,-650,2,Bacteria,CP031842.1,89.885,435,41,5.44e-155,556.0,1898103,-200,75787,206389,28216,1224,-650,2,Bacteria,TXT30440.1,98.667,75,1,6.13e-47,151.0
NODE_1562_length_619_cov_1.083333,12,619,1.083333,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2053303,-200,-300,1970189,200643,976,-650,2,Bacteria,PLX13247.1,68.293,205,64,3.46e-100,297.0
NODE_1563_length_619_cov_1.081301,6,619,1.081301,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852819,-200,-300,-400,-500,976,-650,2,Bacteria,OPZ15149.1,66.484,182,61,3.05e-85,259.0
NODE_1564_length_619_cov_0.939024,4,619,0.939024,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,66821,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_025344195.1,88.406,138,16,2.49e-81,255.0
NODE_1565_length_619_cov_0.703252,4,619,0.703252,1854492,57665,72294,213849,29547,1224,-650,2,Bacteria,CP039734.2,83.486,109,18,3.06e-18,102.0,1986224,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_087438732.1,75.258,97,24,2.77e-47,155.0
NODE_1566_length_618_cov_1.291242,38,618,1.291242,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_1567_length_618_cov_1.205703,30,618,1.205703,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2135665,231454,1775411,135614,1236,1224,-650,2,Bacteria,WP_147455429.1,52.756,127,60,3.88e-49,158.0
NODE_1568_length_618_cov_1.099796,8,618,1.099796,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1869227,-200,-300,-400,-500,-600,-650,2,Bacteria,TAM41511.1,85.938,192,27,8.6e-117,338.0
NODE_1569_length_618_cov_1.044807,18,618,1.044807,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,146938,146935,75787,206389,28216,1224,-650,2,Bacteria,WP_026688154.1,80.488,205,40,1.07e-116,343.0
NODE_1570_length_618_cov_0.993890,4,618,0.993890,1054033,28196,72294,213849,29547,1224,-650,2,Bacteria,CP053840.1,94.66,618,33,0.0,959.0,1054033,28196,72294,213849,29547,1224,-650,2,Bacteria,WP_128359874.1,96.117,206,8,2.43e-144,412.0
NODE_1571_length_618_cov_0.951120,12,618,0.951120,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,56698,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_041956083.1,84.496,129,20,9.47e-71,223.0
NODE_1572_length_618_cov_0.942974,6,618,0.942974,351604,28231,213422,69541,28221,1224,-650,2,Bacteria,CP000698.1,85.542,83,6,3.98e-12,82.4,1801857,-200,-300,-400,-500,67812,-650,2,Bacteria,OGX36757.1,61.194,67,26,1.06e-23,93.6
NODE_1573_length_618_cov_0.855397,8,618,0.855397,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1933278,-200,-300,-400,183967,2283796,-650,2157,Archaea,PNX51226.1,72.527,182,50,9.19e-99,286.0
NODE_1574_length_618_cov_0.824847,10,618,0.824847,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,366522,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_039672819.1,56.881,109,43,9.6e-37,129.0
NODE_1575_length_618_cov_0.637475,12,618,0.637475,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1581011,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_067175110.1,75.0,112,28,2.54e-55,175.0
NODE_1576_length_618_cov_0.580448,4,618,0.580448,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852815,-200,-300,-400,-500,976,-650,2,Bacteria,OPZ57747.1,100.0,74,0,2.69e-46,160.0
NODE_1577_length_618_cov_0.492872,12,618,0.492872,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,153496,153497,433,204441,28211,1224,-650,2,Bacteria,WP_051626162.1,47.436,78,41,6.08e-16,75.1
NODE_1578_length_617_cov_1.602041,18,617,1.602041,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,259537,73029,2008795,206389,28216,1224,-650,2,Bacteria,WP_011289619.1,69.756,205,62,1.78e-79,253.0
NODE_1579_length_617_cov_1.214286,20,617,1.214286,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2560269,2560175,10662,28883,2731619,2731618,-650,10239,Viruses,YP_009596112.1,46.364,110,57,8.45e-25,96.3
NODE_1580_length_617_cov_1.100000,6,617,1.100000,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,77133,-200,-300,-400,-500,-600,-650,2,Bacteria,EKD31500.1,37.903,124,60,1.8e-19,87.8
NODE_1581_length_617_cov_1.014286,14,617,1.014286,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2231055,73029,2008795,206389,28216,1224,-650,2,Bacteria,WP_117609259.1,58.333,180,75,1.91e-68,214.0
NODE_1582_length_617_cov_0.877551,8,617,0.877551,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1802257,202746,2771471,213849,29547,1224,-650,2,Bacteria,OHE12669.1,85.714,98,14,2.1e-54,183.0
NODE_1583_length_617_cov_0.716327,14,617,0.716327,194424,57665,72294,213849,29547,1224,-650,2,Bacteria,CP017111.1,92.233,618,43,0.0,870.0,66821,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_025345207.1,93.464,153,10,1.28e-98,305.0
NODE_1584_length_617_cov_0.610204,6,617,0.610204,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_1585_length_616_cov_1.758691,12,616,1.758691,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,56698,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_041959712.1,50.382,131,65,2.45e-37,139.0
NODE_1586_length_616_cov_1.658487,8,616,1.658487,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1974757,-200,-300,-400,-500,67812,-650,2,Bacteria,PIP19421.1,78.922,204,43,2.86e-114,348.0
NODE_1587_length_616_cov_1.040900,16,616,1.040900,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,331278,-200,10662,28883,2731619,2731618,-650,10239,Viruses,YP_004934520.1,49.231,65,33,2.31e-14,73.2
NODE_1588_length_616_cov_0.869121,10,616,0.869121,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852815,-200,-300,-400,-500,976,-650,2,Bacteria,OPZ57767.1,100.0,94,0,1.37e-57,194.0
NODE_1589_length_616_cov_0.813906,4,616,0.813906,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,194424,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_069477127.1,91.566,83,7,8.61e-48,153.0
NODE_1590_length_616_cov_0.789366,4,616,0.789366,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,543632,1865,28056,85008,1760,201174,-650,2,Bacteria,WP_051809914.1,41.667,132,68,1.49e-16,79.7
NODE_1591_length_615_cov_1.860656,18,615,1.860656,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852815,-200,-300,-400,-500,976,-650,2,Bacteria,OPZ57610.1,39.535,172,96,4.72e-36,127.0
NODE_1592_length_615_cov_1.303279,12,615,1.303279,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,270368,318147,-300,80840,28216,1224,-650,2,Bacteria,WP_133703849.1,65.686,204,70,3.83e-90,290.0
NODE_1593_length_615_cov_1.256148,16,615,1.256148,1849015,2321113,72294,213849,29547,1224,-650,2,Bacteria,CP042652.1,87.48,615,77,0.0,710.0,1912877,2321113,72294,213849,29547,1224,-650,2,Bacteria,WP_108558143.1,100.0,204,0,5.01e-152,431.0
NODE_1594_length_615_cov_1.116803,8,615,1.116803,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1898104,-200,-300,-400,-500,976,-650,2,Bacteria,TNF41898.1,93.333,30,2,2.03e-12,58.2
NODE_1595_length_615_cov_1.022541,20,615,1.022541,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1581011,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_067175608.1,76.471,204,48,3.52e-107,331.0
NODE_1596_length_615_cov_1.020492,16,615,1.020492,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,239,237,49546,200644,117743,976,-650,2,Bacteria,TXI68977.1,49.242,132,65,3.42e-34,129.0
NODE_1597_length_615_cov_1.020492,12,615,1.020492,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,980271,265488,2691357,2691354,203683,203682,-650,2,Bacteria,WP_184305166.1,67.513,197,64,1.76e-93,274.0
NODE_1598_length_615_cov_1.006148,6,615,1.006148,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1895899,346096,2005523,171549,200643,976,-650,2,Bacteria,OJX87687.1,56.25,32,14,0.002,41.2
NODE_1599_length_615_cov_0.959016,13,615,0.959016,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1895899,346096,2005523,171549,200643,976,-650,2,Bacteria,OJX91340.1,37.705,61,34,0.002,40.8
NODE_1600_length_615_cov_0.944672,16,615,0.944672,1854493,57665,72294,213849,29547,1224,-650,2,Bacteria,CP045453.2,85.738,610,87,0.0,645.0,44674,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_014768588.1,96.078,204,8,7.93e-132,404.0
NODE_1601_length_615_cov_0.905738,16,615,0.905738,1903704,432330,186823,1385,91061,1239,-650,2,Bacteria,CP021434.1,93.75,80,5,8.4e-24,121.0,1618968,-200,-300,-400,-500,-600,-650,2,Bacteria,KKT14165.1,54.286,35,16,2.7e-05,42.7
NODE_1602_length_615_cov_0.905738,46,615,0.905738,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,199,194,72294,213849,29547,1224,-650,2,Bacteria,WP_103648419.1,36.301,146,89,1.76e-27,110.0
NODE_1603_length_615_cov_0.868852,22,615,0.868852,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,77133,-200,-300,-400,-500,-600,-650,2,Bacteria,EKD32320.1,95.098,204,10,2.14e-126,363.0
NODE_1604_length_615_cov_0.846311,10,615,0.846311,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1983783,-200,10699,28883,2731619,2731618,-650,10239,Viruses,ASJ79155.1,51.773,141,68,8.55e-48,165.0
NODE_1605_length_614_cov_1.535934,30,614,1.535934,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1193620,1769726,75787,206389,28216,1224,-650,2,Bacteria,WP_183634948.1,66.505,206,61,1.37e-85,268.0
NODE_1606_length_614_cov_1.250513,4,614,1.250513,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2013682,-200,-300,-400,-500,976,-650,2,Bacteria,PKP38088.1,31.25,80,51,0.054,36.6
NODE_1607_length_614_cov_1.166324,19,614,1.166324,194424,57665,72294,213849,29547,1224,-650,2,Bacteria,CP017111.1,87.396,603,71,0.0,688.0,66821,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_025343675.1,94.608,204,11,2e-133,392.0
NODE_1608_length_614_cov_0.979466,6,614,0.979466,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1455,1386,186817,1385,91061,1239,-650,2,Bacteria,WP_041114515.1,52.976,168,78,2.52e-59,189.0
NODE_1609_length_614_cov_0.926078,4,614,0.926078,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,44674,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_041671833.1,75.641,156,38,1.5e-85,253.0
NODE_1610_length_614_cov_0.796715,5,614,0.796715,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_1611_length_614_cov_0.794661,22,614,0.794661,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2026809,-200,-300,-400,29547,1224,-650,2,Bacteria,RLA61276.1,36.134,119,72,8.36e-15,73.2
NODE_1612_length_614_cov_0.772074,13,614,0.772074,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2316716,83461,31,29,28221,1224,-650,2,Bacteria,WP_121753940.1,34.94,83,46,2.45e-06,47.8
NODE_1613_length_614_cov_0.749487,14,614,0.749487,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,259537,73029,2008795,206389,28216,1224,-650,2,Bacteria,WP_011289064.1,95.946,74,3,1.89e-41,143.0
NODE_1614_length_613_cov_1.244856,26,613,1.244856,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,73030,73029,2008795,206389,28216,1224,-650,2,Bacteria,WP_027457849.1,67.257,113,37,1.24e-44,155.0
NODE_1615_length_613_cov_1.228395,16,613,1.228395,1917218,73029,2008795,206389,28216,1224,-650,2,Bacteria,CP054864.1,85.876,177,25,2.26e-44,189.0,2587015,73029,2008795,206389,28216,1224,-650,2,Bacteria,WP_168658197.1,89.062,128,14,3.42e-82,242.0
NODE_1616_length_613_cov_1.144033,40,613,1.144033,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_1617_length_613_cov_0.855967,14,613,0.855967,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,28198,28196,72294,213849,29547,1224,-650,2,Bacteria,WP_141051095.1,64.286,154,55,1.7e-43,147.0
NODE_1618_length_613_cov_0.781893,14,613,0.781893,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1895922,-200,-300,-400,-500,976,-650,2,Bacteria,OJV22100.1,30.0,70,46,0.77,33.1
NODE_1619_length_613_cov_0.674897,8,613,0.674897,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,56698,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_041956798.1,62.319,138,52,1.24e-55,179.0
NODE_1620_length_613_cov_0.526749,12,613,0.526749,1917218,73029,2008795,206389,28216,1224,-650,2,Bacteria,CP054864.1,83.461,393,61,1.26e-96,363.0,418702,146936,2008795,206389,28216,1224,-650,2,Bacteria,WP_028996045.1,68.72,211,53,4.55e-76,241.0
NODE_1621_length_612_cov_1.729897,16,612,1.729897,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2013682,-200,-300,-400,-500,976,-650,2,Bacteria,PKP38028.1,82.178,202,36,1.67e-111,332.0
NODE_1622_length_612_cov_1.717526,9,612,1.717526,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2013733,-200,-300,-400,-500,456828,-650,2,Bacteria,PKN79454.1,61.386,101,34,9.75e-19,84.7
NODE_1623_length_612_cov_1.688660,8,612,1.688660,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,77133,-200,-300,-400,-500,-600,-650,2,Bacteria,EKD31244.1,80.916,131,25,3.64e-73,224.0
NODE_1624_length_612_cov_1.589691,6,612,1.589691,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852892,-200,-300,-400,-500,1239,-650,2,Bacteria,OPZ86526.1,60.256,78,31,8.59e-25,100.0
NODE_1625_length_612_cov_1.296907,4,612,1.296907,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_1626_length_612_cov_1.175258,18,612,1.175258,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852826,-200,-300,-400,-500,1618338,-650,2,Bacteria,OQB41674.1,93.333,30,2,7.81e-11,57.4
NODE_1627_length_612_cov_0.934021,12,612,0.934021,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,77133,-200,-300,-400,-500,-600,-650,2,Bacteria,EKD32089.1,93.467,199,13,6.98e-131,392.0
NODE_1628_length_612_cov_0.890722,4,612,0.890722,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,338188,816,815,171549,200643,976,-650,2,Bacteria,WP_195477302.1,30.0,80,40,0.59,33.1
NODE_1629_length_612_cov_0.876289,19,612,0.876289,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,56698,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_041955982.1,88.764,89,10,8.68e-51,169.0
NODE_1630_length_612_cov_0.870103,6,612,0.870103,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2292053,375288,2005525,171549,200643,976,-650,2,Bacteria,WP_122276961.1,71.429,203,58,1.86e-106,313.0
NODE_1631_length_612_cov_0.777320,6,612,0.777320,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852807,-200,-300,-400,-500,976,-650,2,Bacteria,OQB54884.1,93.204,103,7,1.62e-60,188.0
NODE_1632_length_612_cov_0.622680,22,612,0.622680,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,56698,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_041957425.1,70.69,116,34,1.76e-53,176.0
NODE_1633_length_612_cov_0.620619,4,612,0.620619,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2013735,-200,-300,-400,-500,456828,-650,2,Bacteria,PKN71935.1,40.426,47,28,0.85,33.1
NODE_1634_length_612_cov_0.511340,16,612,0.511340,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,77133,-200,-300,-400,-500,-600,-650,2,Bacteria,EKD31607.1,68.627,204,64,1.5e-101,313.0
NODE_1635_length_612_cov_0.439175,8,612,0.439175,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1811699,513557,513556,213462,28221,1224,-650,2,Bacteria,OPX95074.1,36.111,108,55,0.000512,42.4
NODE_1636_length_612_cov_0.352577,22,612,0.352577,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852939,-200,-300,-400,-500,-600,-650,2,Bacteria,OQB03781.1,31.933,119,78,7.08e-09,54.3
NODE_1637_length_611_cov_1.652893,22,611,1.652893,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,77133,-200,-300,-400,-500,-600,-650,2,Bacteria,EKD30674.1,72.561,164,45,1.53e-82,245.0
NODE_1638_length_611_cov_1.543388,19,611,1.543388,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,56698,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_052433600.1,95.495,111,5,1.02e-68,219.0
NODE_1639_length_611_cov_1.400826,12,611,1.400826,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1565314,57665,72294,213849,29547,1224,-650,2,Bacteria,KHG33298.1,81.407,199,37,3.61e-115,328.0
NODE_1640_length_611_cov_1.250000,8,611,1.250000,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,220622,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_096046580.1,68.812,202,63,1.22e-90,282.0
NODE_1641_length_611_cov_1.082645,10,611,1.082645,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2013695,-200,-300,-400,-500,976,-650,2,Bacteria,PKP05572.1,43.59,156,88,2.44e-39,140.0
NODE_1642_length_611_cov_0.983471,14,611,0.983471,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,388466,388463,204434,204433,204432,57723,-650,2,Bacteria,WP_130425361.1,53.846,65,30,5.58e-18,77.4
NODE_1643_length_611_cov_0.679752,14,611,0.679752,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,77133,-200,-300,-400,-500,-600,-650,2,Bacteria,EKD31365.1,82.759,203,35,1.65e-115,335.0
NODE_1644_length_611_cov_0.458678,20,611,0.458678,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1869311,-200,-300,69541,28221,1224,-650,2,Bacteria,OEU56877.1,56.0,100,43,7.58e-35,129.0
NODE_1645_length_610_cov_2.256729,69,610,2.256729,165434,28196,72294,213849,29547,1224,-650,2,Bacteria,JQ086899.1,99.823,565,1,0.0,1038.0,1964395,1763,1762,85007,1760,201174,-650,2,Bacteria,SOX55400.1,46.914,162,70,2.14e-30,112.0
