contig_name,read_count,contig_length,contig_coverage,NT.species_taxid,NT.genus_taxid,NT.family_taxid,NT.order_taxid,NT.class_taxid,NT.phylum_taxid,NT.kingdom_taxid,NT.superkingdom_taxid,NT.superkingdom_name,NT.Accession,NT.Percentage Identity,NT.Alignment Length,NT.Number of mismatches,NT.E-value,NT.Bitscore,NR.species_taxid,NR.genus_taxid,NR.family_taxid,NR.order_taxid,NR.class_taxid,NR.phylum_taxid,NR.kingdom_taxid,NR.superkingdom_taxid,NR.superkingdom_name,NR.Accession,NR.Percentage Identity,NR.Alignment Length,NR.Number of mismatches,NR.E-value,NR.Bitscore
NODE_1762_length_605_cov_1.004184,16,605,1.004184,1917218,73029,2008795,206389,28216,1224,-650,2,Bacteria,CP054864.1,80.134,599,107,7.3e-119,436.0,73030,73029,2008795,206389,28216,1224,-650,2,Bacteria,WP_084019600.1,93.532,201,13,1.59e-129,367.0
NODE_1764_length_605_cov_0.922594,4,605,0.922594,358,357,82115,356,28211,1224,-650,2,Bacteria,CP000628.1,86.207,87,12,5.06e-16,95.3,46610,28231,213422,69541,28221,1224,-650,2,Bacteria,RII30160.1,68.28,186,59,1.84e-62,211.0
NODE_1765_length_605_cov_0.558577,22,605,0.558577,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,418702,146936,2008795,206389,28216,1224,-650,2,Bacteria,WP_076096376.1,63.889,108,39,1.25e-45,154.0
NODE_1766_length_605_cov_0.485356,34,605,0.485356,1854492,57665,72294,213849,29547,1224,-650,2,Bacteria,CP039734.2,84.551,602,90,4.09e-166,593.0,366522,57665,72294,213849,29547,1224,-650,2,Bacteria,DAB36954.1,97.436,195,5,1.89e-134,399.0
NODE_1767_length_604_cov_1.633124,22,604,1.633124,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2053303,-200,-300,1970189,200643,976,-650,2,Bacteria,PLX06750.1,71.0,200,58,2.7e-101,308.0
NODE_1768_length_604_cov_1.496855,16,604,1.496855,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,73030,73029,2008795,206389,28216,1224,-650,2,Bacteria,WP_027457200.1,89.189,74,8,7.13e-40,138.0
NODE_1769_length_604_cov_1.176101,18,604,1.176101,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2026724,-200,-300,-400,-500,200795,-650,2,Bacteria,RLC75049.1,63.793,58,21,8.02e-16,76.6
NODE_1770_length_604_cov_1.121593,22,604,1.121593,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,56698,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_041960124.1,74.046,131,34,3.47e-62,191.0
NODE_1771_length_604_cov_0.955975,44,604,0.955975,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1581011,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_067174845.1,70.073,137,40,4.38e-63,197.0
NODE_1772_length_604_cov_0.563941,6,604,0.563941,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2026724,-200,-300,-400,-500,200795,-650,2,Bacteria,RLC95451.1,32.934,167,99,4.09e-11,63.9
NODE_1773_length_603_cov_1.752101,14,603,1.752101,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,146940,146936,2008795,206389,28216,1224,-650,2,Bacteria,WP_170160126.1,38.983,59,35,0.009,38.5
NODE_1774_length_603_cov_1.174370,14,603,1.174370,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1898104,-200,-300,-400,-500,976,-650,2,Bacteria,TNF38898.1,94.375,160,9,4.18e-107,313.0
NODE_1775_length_603_cov_1.054622,12,603,1.054622,631220,872,194924,213115,28221,1224,-650,2,Bacteria,LT984798.1,99.834,603,1,0.0,1109.0,631220,872,194924,213115,28221,1224,-650,2,Bacteria,SPD36250.1,100.0,188,0,2.66e-136,387.0
NODE_1776_length_603_cov_1.031513,18,603,1.031513,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1581011,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_067175608.1,72.139,201,56,9.27e-99,309.0
NODE_1777_length_603_cov_1.016807,8,603,1.016807,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,328813,239759,171550,171549,200643,976,-650,2,Bacteria,WP_195977155.1,30.18,222,125,9.79e-24,100.0
NODE_1778_length_603_cov_0.785714,8,603,0.785714,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2597769,28231,213422,69541,28221,1224,-650,2,Bacteria,WP_149209022.1,54.0,50,23,3.67e-14,72.8
NODE_1779_length_602_cov_2.277895,32,602,2.277895,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2013678,-200,-300,-400,-500,976,-650,2,Bacteria,PKP43279.1,59.31,145,59,1.19e-49,165.0
NODE_1780_length_602_cov_1.762105,24,602,1.762105,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,77133,-200,-300,-400,-500,-600,-650,2,Bacteria,EKD30691.1,91.5,200,17,2.66e-122,360.0
NODE_1781_length_602_cov_1.482105,24,602,1.482105,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,73030,73029,2008795,206389,28216,1224,-650,2,Bacteria,WP_027457597.1,82.447,188,33,2.31e-101,301.0
NODE_1782_length_602_cov_1.309474,14,602,1.309474,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,877500,28196,72294,213849,29547,1224,-650,2,Bacteria,WP_129081687.1,52.778,72,32,1.42e-15,74.7
NODE_1783_length_602_cov_1.191579,27,602,1.191579,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_1784_length_602_cov_1.063158,28,602,1.063158,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1736555,68287,69277,356,28211,1224,-650,2,Bacteria,WP_056241805.1,47.368,76,38,2.57e-11,63.9
NODE_1785_length_602_cov_1.027368,24,602,1.027368,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,44674,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_014768597.1,80.5,200,37,8.66e-116,337.0
NODE_1786_length_602_cov_0.970526,22,602,0.970526,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1472912,-200,-300,28883,2731619,2731618,-650,10239,Viruses,YP_009037253.1,39.13,207,117,1.41e-37,135.0
NODE_1787_length_602_cov_0.795789,26,602,0.795789,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,220622,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_096047786.1,68.644,118,32,1.74e-47,162.0
NODE_1788_length_602_cov_0.480000,18,602,0.480000,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,754075,-200,10662,28883,2731619,2731618,-650,10239,Viruses,YP_007673547.1,46.835,79,42,2.1e-20,90.9
NODE_1789_length_601_cov_1.780591,18,601,1.780591,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1898103,-200,75787,206389,28216,1224,-650,2,Bacteria,TXT26967.1,87.603,121,15,2.34e-68,213.0
NODE_1790_length_601_cov_1.523207,26,601,1.523207,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2601632,680115,10662,28883,2731619,2731618,-650,10239,Viruses,QEM42118.1,36.316,190,117,1.93e-31,122.0
NODE_1791_length_601_cov_1.312236,60,601,1.312236,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_1792_length_601_cov_1.312236,34,601,1.312236,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,108007,81461,649777,649776,649775,508458,-650,2,Bacteria,WP_040825126.1,46.032,126,63,3.06e-28,113.0
NODE_1793_length_601_cov_1.270042,12,601,1.270042,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1537915,57665,72294,213849,29547,1224,-650,2,Bacteria,KFL34690.1,92.347,196,15,1.21e-113,330.0
NODE_1794_length_601_cov_1.240506,24,601,1.240506,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,194424,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_069478359.1,83.099,142,21,3.15e-85,250.0
NODE_1795_length_601_cov_1.232068,6,601,1.232068,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_1796_length_601_cov_1.113924,12,601,1.113924,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852804,-200,-300,-400,-500,976,-650,2,Bacteria,OQB80111.1,99.048,105,1,1.33e-64,206.0
NODE_1797_length_601_cov_1.050633,16,601,1.050633,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852795,-200,-300,-400,-500,976,-650,2,Bacteria,OQC62252.1,54.774,199,90,3.55e-75,243.0
NODE_1798_length_601_cov_0.943038,24,601,0.943038,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_1799_length_601_cov_0.829114,18,601,0.829114,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,418702,146936,2008795,206389,28216,1224,-650,2,Bacteria,WP_051295514.1,58.5,200,83,9.45e-65,217.0
NODE_1800_length_601_cov_0.713080,8,601,0.713080,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2013733,-200,-300,-400,-500,456828,-650,2,Bacteria,PKN80490.1,60.784,153,58,6.64e-60,187.0
NODE_1801_length_601_cov_0.662447,10,601,0.662447,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2013694,-200,-300,-400,-500,976,-650,2,Bacteria,PKP08465.1,43.519,108,54,1.16e-20,91.7
NODE_1802_length_601_cov_0.660338,10,601,0.660338,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1811718,-200,213468,213462,28221,1224,-650,2,Bacteria,OPY90616.1,84.615,26,4,7.96e-07,47.8
NODE_1803_length_600_cov_1.691332,8,600,1.691332,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852798,-200,-300,-400,-500,976,-650,2,Bacteria,OQC44255.1,82.412,199,35,8.28e-115,344.0
NODE_1804_length_600_cov_1.450317,16,600,1.450317,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,346,338,32033,135614,1236,1224,-650,2,Bacteria,WP_089095875.1,66.154,65,22,4.5e-27,100.0
NODE_1805_length_600_cov_1.401691,10,600,1.401691,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2026735,-200,-300,-400,28221,1224,-650,2,Bacteria,RPI56284.1,26.744,172,107,0.003,40.4
NODE_1806_length_600_cov_1.295983,20,600,1.295983,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852834,-200,-300,-400,-500,456828,-650,2,Bacteria,OQC72947.1,98.077,104,2,4.97e-67,214.0
NODE_1807_length_600_cov_1.272727,14,600,1.272727,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2026735,-200,-300,-400,28221,1224,-650,2,Bacteria,RLC32195.1,37.255,204,114,1.22e-33,127.0
NODE_1808_length_600_cov_0.997886,14,600,0.997886,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2695856,469322,2689614,1775403,1236,1224,-650,2,Bacteria,WP_161829510.1,34.375,192,104,4.82e-20,89.7
NODE_1809_length_600_cov_0.771670,25,600,0.771670,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2013678,-200,-300,-400,-500,976,-650,2,Bacteria,PKP42970.1,90.955,199,18,3.63e-134,399.0
NODE_1810_length_600_cov_0.767442,12,600,0.767442,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1736338,1298,183710,118964,188787,1297,-650,2,Bacteria,WP_156372898.1,38.806,67,27,0.023,37.7
NODE_1811_length_599_cov_1.978814,12,599,1.978814,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2495594,28231,213422,69541,28221,1224,-650,2,Bacteria,WP_173202314.1,50.299,167,83,5.32e-57,179.0
NODE_1812_length_599_cov_1.510593,18,599,1.510593,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852815,-200,-300,-400,-500,976,-650,2,Bacteria,OPZ58116.1,100.0,199,0,4.27e-146,422.0
NODE_1813_length_599_cov_1.224576,16,599,1.224576,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1618995,-200,-300,-400,-500,1752732,-650,2,Bacteria,KKR02980.1,77.889,199,44,2.3e-111,339.0
NODE_1814_length_599_cov_1.116525,28,599,1.116525,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,844,843,72293,213849,29547,1224,-650,2,Bacteria,WP_011138836.1,68.966,174,53,6.16e-80,241.0
NODE_1815_length_599_cov_1.012712,12,599,1.012712,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1898103,-200,75787,206389,28216,1224,-650,2,Bacteria,TXT27387.1,76.087,138,33,3.26e-61,197.0
NODE_1816_length_599_cov_0.881356,10,599,0.881356,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1913571,-200,10662,28883,2731619,2731618,-650,10239,Viruses,APD20300.1,70.109,184,55,1.14e-94,280.0
NODE_1817_length_599_cov_0.881356,16,599,0.881356,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1898104,-200,-300,-400,-500,976,-650,2,Bacteria,KAF0129083.1,66.46,161,53,2.59e-59,196.0
NODE_1818_length_599_cov_0.629237,10,599,0.629237,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1797356,-200,-300,-400,-500,976,-650,2,Bacteria,OFY62984.1,79.191,173,36,1.82e-98,292.0
NODE_1819_length_599_cov_0.614407,16,599,0.614407,1917218,73029,2008795,206389,28216,1224,-650,2,Bacteria,CP054864.1,80.435,598,110,2.58e-123,451.0,2316108,-200,-300,206389,28216,1224,-650,2,Bacteria,RIX45629.1,88.172,186,22,2.49e-117,341.0
NODE_1820_length_598_cov_2.261146,62,598,2.261146,194424,57665,72294,213849,29547,1224,-650,2,Bacteria,CP017111.1,96.839,601,14,0.0,1000.0,194424,57665,72294,213849,29547,1224,-650,2,Bacteria,AOO65847.1,96.396,111,4,1.15e-72,217.0
NODE_1821_length_598_cov_1.912951,12,598,1.912951,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1970777,-200,-300,-400,29547,1224,-650,2,Bacteria,OQX76596.1,71.717,99,28,1.49e-45,160.0
NODE_1822_length_598_cov_1.320594,23,598,1.320594,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1906666,-200,-300,-400,183967,2283796,-650,2157,Archaea,RLF44909.1,72.603,146,39,1.15e-68,222.0
NODE_1823_length_598_cov_1.235669,8,598,1.235669,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,871324,816,815,171549,200643,976,-650,2,Bacteria,WP_117988659.1,75.377,199,49,9.6e-103,321.0
NODE_1824_length_598_cov_1.167728,10,598,1.167728,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,77133,-200,-300,-400,-500,-600,-650,2,Bacteria,EKD31133.1,84.932,73,11,9.11e-34,128.0
NODE_1825_length_598_cov_1.157113,10,598,1.157113,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1618717,-200,-300,-400,-500,1752737,-650,2,Bacteria,KKQ06417.1,40.796,201,112,2.4e-47,166.0
NODE_1826_length_598_cov_1.129512,16,598,1.129512,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,77133,-200,-300,-400,-500,-600,-650,2,Bacteria,EKD32296.1,88.384,198,23,8.69e-111,333.0
NODE_1827_length_598_cov_1.097665,19,598,1.097665,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,77133,-200,-300,-400,-500,-600,-650,2,Bacteria,EKD31688.1,88.384,198,22,1.63e-102,315.0
NODE_1828_length_598_cov_0.980892,20,598,0.980892,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1895922,-200,-300,-400,-500,976,-650,2,Bacteria,OJV19428.1,31.818,198,127,6.15e-20,89.0
NODE_1829_length_598_cov_0.938429,12,598,0.938429,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,80878,12916,80864,80840,28216,1224,-650,2,Bacteria,TQN07106.1,26.984,63,45,0.49,33.5
NODE_1830_length_598_cov_0.806794,26,598,0.806794,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1581011,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_067173720.1,83.673,196,32,4.97e-115,355.0
NODE_1831_length_598_cov_0.794055,12,598,0.794055,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_1832_length_598_cov_0.698514,8,598,0.698514,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852799,-200,-300,-400,-500,976,-650,2,Bacteria,OQC44632.1,36.0,200,125,4.48e-41,141.0
NODE_1833_length_598_cov_0.662420,14,598,0.662420,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,220622,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_096045922.1,80.357,112,22,3.76e-57,184.0
NODE_1834_length_598_cov_0.643312,12,598,0.643312,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2015904,57665,72294,213849,29547,1224,-650,2,Bacteria,DAB32054.1,85.393,89,13,6.57e-46,152.0
NODE_1835_length_598_cov_0.628450,5,598,0.628450,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,56698,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_041957593.1,91.25,80,7,4.63e-44,153.0
NODE_1836_length_597_cov_1.793617,16,597,1.793617,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_1837_length_597_cov_1.712766,20,597,1.712766,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,44674,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_014770423.1,81.356,177,33,2.63e-107,311.0
NODE_1838_length_597_cov_1.429787,8,597,1.429787,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852804,-200,-300,-400,-500,976,-650,2,Bacteria,OQB79280.1,100.0,146,0,2.69e-102,304.0
NODE_1839_length_597_cov_1.274468,10,597,1.274468,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852809,-200,-300,-400,-500,976,-650,2,Bacteria,OQA95991.1,33.333,201,93,5.06e-22,95.5
NODE_1840_length_597_cov_1.255319,23,597,1.255319,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1037355,375288,2005525,171549,200643,976,-650,2,Bacteria,WP_079684498.1,60.101,198,79,1.01e-80,249.0
NODE_1841_length_597_cov_1.191489,26,597,1.191489,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1898103,-200,75787,206389,28216,1224,-650,2,Bacteria,TEX49716.1,70.69,116,34,1.67e-51,166.0
NODE_1842_length_597_cov_1.117021,4,597,1.117021,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852837,-200,-300,-400,-500,456828,-650,2,Bacteria,OQB91915.1,77.778,198,44,2.84e-110,331.0
NODE_1843_length_597_cov_1.004255,20,597,1.004255,2518177,237,49546,200644,117743,976,-650,2,Bacteria,CP038810.1,92.857,56,2,1.4e-11,80.5,77133,-200,-300,-400,-500,-600,-650,2,Bacteria,EKD31353.1,95.96,198,8,1.23e-129,384.0
NODE_1844_length_597_cov_0.919149,12,597,0.919149,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,45254,156973,2005520,171549,200643,976,-650,2,Bacteria,WP_134437493.1,83.417,199,32,2.12e-119,340.0
NODE_1845_length_597_cov_0.870213,18,597,0.870213,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,60550,32008,119060,80840,28216,1224,-650,2,Bacteria,WP_047899911.1,34.545,165,85,3.22e-19,87.4
NODE_1846_length_597_cov_0.859574,8,597,0.859574,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2100421,-200,-300,28883,2731619,2731618,-650,10239,Viruses,CAB4146500.1,48.592,142,56,2.3e-25,105.0
NODE_1847_length_597_cov_0.800000,18,597,0.800000,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,66821,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_025343489.1,84.848,132,19,5.61e-74,230.0
NODE_1848_length_597_cov_0.770213,16,597,0.770213,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,470,469,468,72274,1236,1224,-650,2,Bacteria,WP_031966283.1,84.848,99,15,3.95e-58,180.0
NODE_1849_length_596_cov_3.027719,86,596,3.027719,77133,-200,-300,-400,-500,-600,-650,2,Bacteria,KF533813.1,98.658,596,8,0.0,1057.0,38293,657,641,135623,1236,1224,-650,2,Bacteria,SPY46117.1,59.633,109,44,1.5e-29,108.0
NODE_1850_length_596_cov_1.810235,18,596,1.810235,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2183904,551,1903409,91347,1236,1224,-650,2,Bacteria,WP_193601456.1,58.031,193,81,7.27e-84,254.0
NODE_1851_length_596_cov_1.699360,8,596,1.699360,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852852,-200,-300,-400,-500,67812,-650,2,Bacteria,OQB09341.1,59.116,181,74,1.4e-71,221.0
NODE_1852_length_596_cov_1.624733,26,596,1.624733,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1581011,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_067177167.1,72.535,142,39,1.2e-73,229.0
NODE_1853_length_596_cov_1.413646,20,596,1.413646,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2100421,-200,-300,28883,2731619,2731618,-650,10239,Viruses,CAB4163455.1,65.714,140,48,3.92e-52,177.0
NODE_1854_length_596_cov_1.407249,20,596,1.407249,1765049,146937,75787,206389,28216,1224,-650,2,Bacteria,AP021844.1,81.347,193,34,2.25e-34,156.0,259537,73029,2008795,206389,28216,1224,-650,2,Bacteria,WP_011286694.1,83.673,196,32,1.46e-125,360.0
NODE_1855_length_596_cov_1.270789,22,596,1.270789,198431,-200,-300,-400,-500,-600,-650,-700,"",LC251618.1,95.792,404,17,0.0,652.0,1640674,2038697,2038695,171549,200643,976,-650,2,Bacteria,WP_092440863.1,48.37,184,95,4.85e-56,183.0
NODE_1856_length_596_cov_1.243070,20,596,1.243070,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1898103,-200,75787,206389,28216,1224,-650,2,Bacteria,TXG96827.1,65.138,109,38,1.76e-47,154.0
NODE_1857_length_596_cov_1.194030,12,596,1.194030,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,41977,12960,2008794,206389,28216,1224,-650,2,Bacteria,WP_168942053.1,87.879,198,24,6.07e-127,367.0
NODE_1858_length_596_cov_1.057569,4,596,1.057569,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2013733,-200,-300,-400,-500,456828,-650,2,Bacteria,PKN77993.1,83.249,197,33,1.47e-120,358.0
NODE_1859_length_596_cov_1.021322,24,596,1.021322,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_1860_length_596_cov_0.901919,18,596,0.901919,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1640674,2038697,2038695,171549,200643,976,-650,2,Bacteria,WP_092434203.1,64.286,126,45,1.06e-51,171.0
NODE_1861_length_596_cov_0.797441,14,596,0.797441,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1797362,-200,-300,-400,-500,976,-650,2,Bacteria,OFY66480.1,31.343,67,33,0.25,34.7
NODE_1862_length_596_cov_0.797441,12,596,0.797441,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,681398,346096,2005523,171549,200643,976,-650,2,Bacteria,WP_068704608.1,88.889,198,22,9.9e-130,370.0
NODE_1863_length_596_cov_0.658849,12,596,0.658849,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,77133,-200,-300,-400,-500,-600,-650,2,Bacteria,EKD31335.1,83.838,198,32,3.72e-108,318.0
NODE_1864_length_596_cov_0.639659,18,596,0.639659,1854492,57665,72294,213849,29547,1224,-650,2,Bacteria,CP039734.2,84.122,592,94,5.25e-160,573.0,220622,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_096047388.1,90.909,198,18,3.92e-125,370.0
NODE_1865_length_595_cov_2.397436,44,595,2.397436,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,366522,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_052435428.1,94.444,198,11,5.67e-115,330.0
NODE_1866_length_595_cov_1.576923,6,595,1.576923,443144,28231,213422,69541,28221,1224,-650,2,Bacteria,CP001661.1,94.805,77,4,8.2e-24,121.0,29543,18,213421,69541,28221,1224,-650,2,Bacteria,ABL00448.1,74.074,27,7,0.000207,43.9
NODE_1867_length_595_cov_1.555556,24,595,1.555556,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2560685,2560197,10662,28883,2731619,2731618,-650,10239,Viruses,YP_009222711.1,50.485,103,51,8.4e-32,122.0
NODE_1868_length_595_cov_1.324786,12,595,1.324786,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,56698,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_041956061.1,84.564,149,23,3.06e-93,271.0
NODE_1869_length_595_cov_1.322650,14,595,1.322650,1400053,-200,-300,171549,200643,976,-650,2,Bacteria,CP006772.1,81.302,599,103,4.22e-131,477.0,2013697,-200,-300,-400,-500,976,-650,2,Bacteria,PKO95307.1,94.416,197,11,4.58e-138,399.0
NODE_1870_length_595_cov_1.211538,12,595,1.211538,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852815,-200,-300,-400,-500,976,-650,2,Bacteria,OPZ55074.1,98.99,198,2,8.92e-142,413.0
NODE_1871_length_595_cov_1.185897,14,595,1.185897,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2013701,-200,-300,-400,28216,1224,-650,2,Bacteria,PKO88344.1,90.265,113,11,1.1e-66,208.0
NODE_1872_length_595_cov_1.119658,21,595,1.119658,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,77133,-200,-300,-400,-500,-600,-650,2,Bacteria,EKD31409.1,96.447,197,7,6.73e-136,391.0
NODE_1873_length_595_cov_0.925214,34,595,0.925214,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,908820,2560131,10662,28883,2731619,2731618,-650,10239,Viruses,APZ82860.1,26.768,198,123,1.96e-09,58.5
NODE_1874_length_595_cov_0.905983,6,595,0.905983,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1640674,2038697,2038695,171549,200643,976,-650,2,Bacteria,WP_092439869.1,63.462,104,38,1.07e-43,145.0
NODE_1875_length_595_cov_0.574786,25,595,0.574786,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1581011,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_067176634.1,60.101,198,79,8.49e-46,158.0
NODE_1876_length_595_cov_0.423077,7,595,0.423077,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,165179,838,171552,171549,200643,976,-650,2,Bacteria,WP_118220269.1,27.619,105,55,0.91,32.7
NODE_1877_length_594_cov_1.976445,16,594,1.976445,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1971638,-200,-300,112,203683,203682,-650,2,Bacteria,OQY06579.1,41.216,148,81,2.85e-30,112.0
NODE_1878_length_594_cov_1.505353,20,594,1.505353,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,281362,73029,2008795,206389,28216,1224,-650,2,Bacteria,WP_066882919.1,81.731,104,19,1.15e-58,186.0
